X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
0.06787108483776128,-0.33474679156408904,-2.733791275947333,3.9202789520619827,-3163238590.7076826,4.44055819326345e+27,-0.2788076962142852,7.915022367788516,-54.28094141326235,290.80271967183626
-0.03582717371654101,-0.5651716449473864,-2.5152637998340808,2.67106150733953,-307223.997001741,4068351480917432.0,0.016589733441349855,3.1769691619617677,-8.155730432459377,27.817122477976852
-0.15028064433609736,-0.784339026563807,-2.740106436769229,3.083205169012401,-4099296.719147237,9.664305036332536e+18,0.3226797896743643,4.195606090628812,-15.125094387521932,54.20075364790833
-0.06519340907654107,-0.5119152894116338,-2.812522751643849,3.978266097376475,-2791007530.897016,3.0501748803914303e+27,-0.10166074851266407,7.821470598716547,-53.259670170421586,281.8039828993368
0.11613514157831871,-0.32860113907823435,-2.6932343539265604,3.73062802779903,-842070619.9446306,8.376975840992835e+25,-0.3966784629246962,7.024007201612158,-42.793404842952306,208.53587485928946
-0.10210505332182601,-0.6823344805028584,-2.7126767795582394,3.077063501103211,-5639170.293066371,2.5158686372244156e+19,0.09232238225199962,4.353823650987343,-16.182750896763046,58.796562852494844
-0.02377433703508272,-0.6782794486702306,-2.9047463149582025,4.187577519375182,-10069448912.410515,1.4323818942518514e+29,0.01942182233321845,8.772340930601358,-66.7975672006772,388.84875478597365
0.08352316207481572,-0.6239734766323682,-2.5825457302958834,2.795199306922612,-733226.9508305908,5.5304660107946664e+16,0.11655412748760147,3.4978698606040246,-10.327182101213696,34.8459021560579
0.03309412389759355,-0.7120487549790487,-2.783260322163743,3.605418798094212,-164694511.67906526,6.267280256731374e+23,0.2720395359031226,6.033410264987607,-31.330642033010218,138.27013806110253
0.15142771945061245,-0.47488868897802367,-2.6660170843975513,3.5778959886782555,-203485939.57851306,1.1820747715362274e+24,-0.1733875091615522,6.16010192981495,-32.98075203525974,145.84424884660228
0.20738019744670183,-0.39891058132232055,-2.728523448730471,4.053034002379704,-5242318570.726508,2.021212343390064e+28,-0.20966213959082564,8.279344638716005,-59.39248255493472,330.1149131377665
0.0289003466954407,-0.7189002180479367,-2.763833873178261,3.541227678121585,-100437526.94878913,1.4214440845810849e+23,0.21134542472545534,5.760465813507017,-28.799308865306806,122.04774177709125
-0.001660896110398374,-0.39651621610528076,-2.6363229001810184,3.3118409021262636,-37904428.141492695,7.640321829310851e+21,-0.19788973781094107,5.253627377087087,-23.99260855601857,95.39814575193394
-0.019545734076726214,-0.7246197402995941,-2.724207676530793,3.39336120812442,-38698912.223144986,8.130889840320627e+21,0.15407352908696917,5.2595241885832245,-23.884451867457326,95.90042161387443
-0.17426375709779346,-0.5773495176548757,-2.7960070345047634,3.5092874345745324,-138057280.72605705,3.691642898459029e+23,-0.09444374949226789,5.940241092558089,-30.609703876594406,132.25162268797538
-0.07350492777454497,-0.5719186018790162,-2.679953387306341,3.2599588265900135,-17612125.190074563,7.664383078121547e+20,-0.12865987719345076,4.872182192354088,-20.65305689952975,78.55353215845072
-0.045254430015577746,-0.6038062496785572,-2.6423323605497377,3.1002409860484033,-8241540.728217674,7.853574437488622e+19,-0.0620703823144486,4.521355110801606,-17.611969344222665,64.76470170001616
0.05197513244472968,-0.38220381722568253,-2.9435339079862404,4.879356633957937,-516078752032.46515,1.9283668185271922e+34,-0.23187140093544648,12.373518406896338,-132.15844519050634,1042.4997573937187
-0.03287794730308204,-0.7589445389018823,-2.8935830264168683,4.004198211897964,-2312619733.3211894,1.7352194088245976e+27,0.3640966066919436,7.690554511152819,-51.43261285875541,268.80753124645975
0.2380602124859902,-0.48341005166734585,-2.7625035888889777,4.263098233111619,-15086029353.058933,4.816888120567575e+29,-0.13594413840094505,9.091418990623199,-71.6937526688563,430.3343318220676
0.13364919569867448,-0.4352164030608454,-2.7897620438856694,4.286203352337953,-20186213116.999866,1.1540012417592738e+30,-0.2083695573381613,9.329238575960359,-75.46793712719675,462.9283861894505
0.197260285610156,-0.5458196270749467,-2.6413198269843337,3.4671256934003982,-86571239.3953966,9.102541330485384e+22,0.0511101291365518,5.680857311016408,-27.893723871276617,117.5535558833035
0.02924948553946237,-0.3610270294988791,-2.9055748455103707,4.463801877848097,-57810283925.223206,2.710547491599539e+31,-0.3616078850337565,10.231385560052837,-90.3571597017969,602.588157784563
-0.11131528799297163,-0.682252735265133,-2.8299066308785816,3.715081713061626,-569167511.3136457,2.5867950808035043e+25,-0.11719996521689684,6.77358600249789,-39.9814571611629,188.9690306028703
0.09020933704917121,-0.5653567267303639,-2.723264108953915,3.7136804364438065,-489972728.1747206,1.6502792717177683e+25,-0.008699802967874676,6.679319195622258,-38.54698443077261,181.97681065414307
-0.016100795335364224,-0.5560708222737858,-2.7022554955642955,3.3890110906574407,-74841233.8869444,5.881181431948691e+22,-0.1955248989812046,5.605486501363964,-27.23116507041283,113.308268146003
-0.04862030405205474,-0.5309943231959948,-2.825832022747471,4.065579700206905,-5948783164.295672,2.953426256025065e+28,-0.3023814673576424,8.372767669171607,-60.73893880932002,340.75475785643516
-0.19239171009551131,-0.4527707266565507,-2.6824280977041437,3.066271699725856,-8964628.418173026,1.0107389017985316e+20,-0.23593363817927962,4.568017489364144,-17.916516313243196,66.16593424405599
-0.06919834221436609,-0.6461224471830108,-2.911897493072603,4.297464268017295,-22672027360.471485,1.634981282130506e+30,0.03741286494395322,9.42374427845596,-76.90678350283211,476.6021298946705
0.0061066915562091205,-0.5900094183039067,-2.6071958001095856,2.8712257868390396,-1409284.7107134692,3.926814703790353e+17,-0.031447106550490544,3.7585425411816225,-11.935092121880762,41.231191910758035
-0.14478820076171114,-0.7210215760260698,-2.7332614933901245,3.2170673770288785,-16203693.669754148,5.968758423518641e+20,0.006593900874077602,4.833541705802798,-20.32565642273693,76.90901499649105
0.11967850350493954,-0.4416131595344954,-2.9676939369135322,5.0698587676585145,-1218546403718.0505,2.5384460094341213e+35,-0.30085751893115786,13.323955987098415,-153.11656291863912,1292.5810503147961
-0.06507552475420648,-0.5963755343277665,-2.612242880537771,3.0180620333169856,-3969924.3452571924,8.777872806901704e+18,-0.06407297853777806,4.196642729782939,-15.071969419661057,53.75858967824388
-0.1275701329765193,-0.6072695579813255,-2.7517587082691053,3.320231509681108,-37663943.670072734,7.495820556238981e+21,-0.12111174570965191,5.2475002708725755,-23.82310388877078,95.24455777360286
-0.06403398239185178,-0.5364188974224741,-2.699857575193859,3.165223579828007,-15773371.52673202,5.5057379048592094e+20,-0.13586298323711568,4.819112194547014,-19.915510439105102,76.38522147218276
-0.19075773695267573,-0.6232421996962406,-2.852286527751679,3.6982341933963854,-568314498.4946094,2.575181993421307e+25,-0.018657402912424036,6.771264562261463,-39.725898250208694,188.89772875159406
-0.17630587528621902,-0.6449058978318918,-2.742191716295668,3.2502715228706593,-16523308.855845986,6.32896927529356e+20,0.09666694887260469,4.839525441730798,-20.239918599633892,77.29134215073024
-0.0345613021257243,-0.5204668488103337,-2.545513920593923,2.7307073904676455,-710974.7407278608,5.042073031056006e+16,-0.14614373222575971,3.500422163762955,-10.191105045138112,34.56973409160795
0.12283775990549978,-0.4274027672036459,-2.8420895464040794,4.533180979650753,-79937154618.49686,7.166180949098223e+31,-0.278862261355148,10.524623731341665,-95.84409677057666,653.5460187042175
-0.029186334258020613,-0.5035380278430702,-2.7971118938934727,4.276321221662797,-17115051318.532795,7.033578374746193e+29,-0.22239628503986358,9.193822341038134,-73.23226109905643,444.1663493320337
0.046753022471578316,-0.6988049926734787,-2.824597057893609,3.9143769108420194,-1273875580.606774,2.9001653151131313e+26,0.13310841728678985,7.285786885596847,-46.156058718949595,231.40730377819955
-0.017525304048168478,-0.557152182428964,-2.7377975913734947,3.5330351683239902,-171747923.49140927,7.107489373333309e+23,-0.13243684147475085,6.058817756150559,-31.756112886376958,139.740205939354
-0.06307842003918857,-0.7689463478717843,-2.7659582686323527,3.3767268280633953,-43784566.09214281,1.1776193795544469e+22,0.22076032110435564,5.3228942953735885,-24.540302195717835,98.94455714046322
0.08496374102195568,-0.5060078864867709,-2.7249289771576417,3.7962954803259574,-802346284.1114132,7.246482622510622e+25,-0.09593976897053069,6.987694061440312,-42.36011683361024,206.01698178411303
0.1696886333609069,-0.47514285900456804,-2.748802100701092,4.096403058107204,-5132333946.470762,1.8966466809873985e+28,-0.0331361109195798,8.260649097353202,-59.23853874415477,328.36312150823915
-0.018403964235314502,-0.47312384328549517,-2.717003733844934,3.6216853839596603,-323961387.23008114,4.7700339996382983e+24,-0.24441236892768312,6.430656991120418,-35.84911579401131,163.97511022420056
-0.12661439434046526,-0.7739886941776529,-2.5193287940177904,2.177137919129861,-8453.512208684913,84833132171.25534,0.2360053795792654,1.9590520065838912,-2.4636714146335756,10.734742162464393
-0.1573395443350367,-0.7206537906483483,-2.863241738503097,3.7410182829571315,-425863854.12518823,1.083562739870489e+25,0.4130774195713883,6.5916722369191785,-37.914940863829806,175.6654900145036
0.07091182075022606,-0.6204954627543506,-2.8404397248050155,4.127085980809567,-6758347301.620651,4.330751173317312e+28,0.10079370619745262,8.466780943665283,-62.218218573774976,351.83942691429985
-0.26366372035478997,-0.6551798643146706,-2.876232636518516,3.8213126162258213,-988320015.0335552,1.3543611553534627e+26,0.1407380234032308,7.121970065697276,-44.02977462173029,217.10432320084257
0.01359361834715025,-0.6862082102529928,-2.742171963453293,3.477442906748395,-78261190.09476326,6.724826775346654e+22,0.18567846748222605,5.621881527202147,-27.404941206039872,114.59470840795804
0.14379976176954476,-0.5104737371869814,-2.5731245894398476,3.060427003418919,-5656853.814632609,2.539610988219251e+19,0.1084463522703405,4.351603206778768,-16.20849542123307,58.84351842160258
-0.017823551623878272,-0.7210890292837313,-2.665994546429632,3.112045050723861,-6960516.708797737,4.731149327542553e+19,0.22453776773734932,4.444357586379008,-17.10137613311812,62.03755201159862
0.1906204834277908,-0.32926399672681794,-2.7041531581761156,3.770553111313703,-1025295717.927457,1.5121300638073805e+26,-0.3941903241596872,7.147995746801768,-44.01589799280422,219.1183940682192
0.08194203863472282,-0.5213642325823861,-2.839895325356931,4.277237945274875,-20845500434.646935,1.2708043446488524e+30,-0.31649602283062017,9.356611389916285,-75.91048538788617,466.67280052207286
-0.10029331002739202,-0.578620885859977,-2.773285249040736,3.664233701028895,-440360360.21621627,1.1980263678369356e+25,0.0013040398857347008,6.614640530635802,-37.97141587745098,177.15199111659527
-0.10226606625983886,-0.7859013406495352,-2.8291087270430597,3.386441161364657,-39806728.224715985,8.84934756419347e+21,0.28567491653761695,5.269894907847877,-24.071236463314836,96.58802693755857
-0.016893139400660766,-0.5349036820182256,-2.790731604793206,3.977907880244076,-2541078302.247273,2.3019498548501587e+27,-0.16589146497565016,7.758059939431399,-52.28602945341469,275.24298920744576
0.01293058997496145,-0.49309862992001197,-2.5502920153389432,2.8520726609187257,-963190.6246163859,1.2536666509045682e+17,0.10938184881732249,3.6075740946202757,-10.969904353808658,37.38532720624601
-0.028530529511686598,-0.596468158079363,-2.7457897128414714,3.731039713908153,-711495672.1580844,5.053107144384059e+25,-0.040811749945551284,6.914102236220068,-41.50074276903456,199.88337531299908
0.15214202180431816,-0.3948490691932565,-2.619650433216032,3.4253067456888524,-108583526.11473018,1.796112635714246e+23,-0.21180377939450612,5.80737838594242,-29.209919354680533,124.47442163628465
0.08660231675517151,-0.3820568174608765,-2.6879155994923285,3.6491428654975384,-338881599.93230397,5.459912598779929e+24,-0.15957464856097298,6.459818258708617,-36.154662462501854,165.845186501659
0.13941020260733783,-0.49393498224872023,-2.78824343603076,4.286357521256692,-20304751442.016315,1.1744505795695213e+30,-0.10522218423166273,9.332494204411637,-75.26981283630306,463.6083180136655
0.03496781002276978,-0.44681625875579634,-2.7886131119938575,3.969593242043087,-3965888028.548629,8.751108324794957e+27,-0.3497030385937566,8.075869868322954,-56.43394298218609,307.7881788962484
-0.04020430151324747,-0.47914684003612873,-2.6088801259653516,3.050164754118691,-5285740.74453329,2.07185781306244e+19,-0.22911347408957403,4.319401105697265,-15.882743780207777,57.833941307312145
0.20681284210651515,-0.6063567675495802,-2.6409719906466838,3.3604848925060193,-34699913.164266616,5.861745764375405e+21,-0.026194890224128305,5.199856923968706,-23.41040769770764,93.28830672203047
0.03680015960207771,-0.5772386186963185,-2.7431130783903073,3.6951811965672046,-397300861.2872777,8.798329902728201e+24,-0.07743728569442432,6.551207060363864,-37.19343405558081,172.62179739571081
0.21943877218693042,-0.2340557858087442,-2.8739252935542527,4.7924272720132794,-332726856450.1601,5.1677950850787467e+33,-0.29689067659934254,11.912533370560897,-122.54268151430334,934.0255775937823
-0.07482438191797403,-0.4119548602501123,-2.8142116088648317,3.9786704040067273,-3447197971.92751,5.746989340652274e+27,-0.17136065203416115,7.974810702374416,-55.26265961340001,297.14691911467503
0.03943411579846895,-0.5441442409810004,-2.940210799429287,4.740849284650777,-265063093038.8973,2.612699717532808e+33,-0.32848174023111126,11.68153480749595,-117.81569149150495,882.3487421290966
-0.0160861899279538,-0.6930781116889936,-2.631532718069694,2.813690600684164,-592890.2321337456,2.9239536234604656e+16,0.20481836515290236,3.407766807870034,-9.58263838228452,32.98521734743907
-0.06214554126312373,-0.6067463205986947,-2.688051663369086,3.3952348450476717,-70930879.32073744,5.006656480340823e+22,-0.06791367906843655,5.584098679480464,-26.880681248644414,111.78216595951412
