Region_0,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Region_10,Region_11,Region_12,Region_13,Region_14,Region_15,Region_16,Region_17,Region_18,Region_19,Task,Subject
-0.0543882578944115,-0.08540566797869942,-0.7049707808323851,0.03207641739596771,0.8584018711911698,-0.12448178324847001,0.01422009448766206,0.474036489397355,0.26275254048686303,-0.9276140670164017,-0.9879902533382872,0.9195258070912375,-0.20980216319919276,1.3854080715346238,-0.024868315087571896,2.1343351905228602,0.3050140083528351,-0.5306201419883315,0.7486793170343523,-1.6770143655060712,Rest,0
-0.20983222244107685,-1.2360741793396053,0.39590583380624184,0.143591585329161,-2.2744940941574856,-0.9254688488132204,0.08027300947857453,0.3770784618633852,0.2992040127015751,-1.647318609434509,-0.7281871423316351,-0.027868448712506155,1.4995034145607158,1.558140837926067,-0.275229829141683,1.2208136912920402,-0.3040968489493743,0.6389373739136072,1.25623288127863,-1.944030069915938,Task1,0
0.08928788207487598,-0.7290513889318989,-0.42484151264542536,0.061976450095211834,1.191233174767364,-0.2877803503373597,0.1738717494929872,0.15007516697885975,0.31624978333252596,0.4935663645317845,-0.46422386543183414,0.6110242975567657,-1.2360738002159837,1.5529381820083137,0.14194922271925633,0.24834131319826083,0.8910580294413719,-0.8179042241479644,1.2065787737696425,-2.0235408378505593,Task1,0
-0.2495366424213495,-1.7068680811172456,0.19995788801265707,-0.05438057172680233,-0.08850905877371756,-0.09015074871468585,-0.09707450697207631,0.32211740405551176,0.15031496554703677,0.3799403756007026,-0.879059785872382,-0.4709131660839283,-0.2834608023048577,1.76747881909538,0.10255789045202651,-0.8457701875708666,0.6144528419024994,0.09317968760581868,1.3919527013178439,-1.5276965987192805,Task2,0
-0.05570439612704164,0.322229601696813,0.012477019790865688,0.3665879471659579,0.4576595863010064,-0.20039451576346853,0.15883568629568998,0.2237916219748205,0.22498001968073897,0.7003138460823262,-0.4288032201217109,-0.15298828975022002,1.086394276569591,2.094649475605045,-0.07975747828921473,-1.0591322807025076,0.1311646751266082,-0.26631238065176105,1.2661183922097534,-2.088108884867501,Rest,0
0.11676183062794805,1.7895015472737232,0.7817410626973113,-0.0447966991188648,-1.5119026996429088,-0.3184610298256975,0.0619366902877128,0.2642665143146675,0.44483474896932707,0.0010567523782927662,-0.5995389011479793,-0.14416896064308252,-0.5248835092435105,1.7440754552976854,-0.29777911033508203,0.5365873893831393,0.34395590154908945,-0.7591452979838444,0.9842190646604785,-1.5617450454518367,Task2,0
-0.0045995492602480745,0.19115356473630798,1.3638131028690512,0.537334666575039,0.19685068341407067,-0.31349088563901784,-0.22410028166722962,0.35412490429206,0.2537865284588172,2.0186755053072023,-0.6944593702357782,0.3293507885933623,1.700355323052813,1.4311870622056608,0.1441883766541804,-1.3224007668968176,0.13324451309739177,2.210588179612345,2.3070445097019916,-1.707911265489719,Task2,0
-0.2434987983538845,0.16840110421686558,0.8466117430050287,-0.09454362213102886,-1.1941061462187321,0.3516507053919756,-0.04331524953374799,0.4442786712601899,0.20726511703304382,1.1354701855920548,-0.42497474500837334,0.7151385822562057,0.8617397180744625,1.3464613835838621,-0.06958971533693414,0.08829502815333666,-0.026639117982611454,-0.2723741496688738,0.8778077535964646,-1.7497183429476386,Task2,0
0.1456440137097718,0.09532500498184643,-1.7800554087690679,-0.20934828460625576,-0.6805998099939364,0.08936439240990207,0.1816237280030431,0.36048403474081514,0.22968554354202045,0.21034631024394446,-0.7223882781003531,0.5464180557498572,-0.28160763990055016,1.6645351420179337,0.26323700059131633,0.269412192007551,0.6977337298185333,-0.12952160693542306,1.286036850816427,-2.114254018229543,Task2,0
0.06857444004553837,2.330638697316925,-0.6052041021302019,-0.04811317879103389,1.1105344943146715,-0.5345541011034434,0.11745845015669595,0.11921087100865518,0.23848297691097875,-1.5633826252234668,-0.30889676244145425,1.444184106059113,1.5931307300590796,1.4552406525291306,-0.5521845740979602,-0.9779111918953138,-0.1495488596240715,-0.3590279194164262,1.048940891316346,-1.8687097846587641,Task1,0
-0.003402476394927162,-1.3550357491482075,-0.36524827735812254,0.12906800442938185,-0.4465500676789942,-0.006422232652577423,0.08941671141032498,0.13002518349113265,0.44705496010564677,0.2104521287604379,-0.7196271096314321,1.483543699559734,0.7280166580550029,1.4198510733702165,0.13602477500795915,0.9262550984106975,0.026117382403241213,-0.23007565031593558,1.0989570036919298,-1.8592233242557292,Task2,0
-0.12403144043128939,0.8380886446098738,0.2973401718351826,-0.009470334426584862,-0.7677837656401945,-0.006739017085857198,-0.12126928801111884,0.24096307594074787,0.42736967486795313,-1.0528390223955812,-0.37270698685221304,0.5153799008211206,-0.6055089970774928,1.3761631755945636,-0.035151403703730905,0.3507188322378487,0.6380096752100143,-0.439108511873892,1.0338428586769048,-1.851139987433358,Rest,0
-0.15117998737773145,0.056920582356387056,-1.7817590353699557,0.08391323755223404,-0.2477852315744844,0.1074943051262198,0.06817707226678028,0.42898716580156004,0.3065446010435465,0.505759494256224,-0.7836121864955976,0.7692902394137158,0.5197066273739598,1.5874182495267932,0.20663015339628757,-1.230250954342635,0.544900059000161,1.027363196445397,1.6522808233903798,-1.9076490519749976,Task2,0
