X1,X2,X3,X4,X5
0.29492800033630273,0.4953887984683992,0.5058617697816709,-0.10035498480719574,-0.9797122000102394
0.08658260749677794,0.03810425861983581,-0.09617911964406171,-0.5945862344443238,-0.13358751971712624
0.8775180025571381,0.4757395829098118,1.3967676260803434,-2.2201537576802517,-0.6195550704638422
-1.0893336370037658,0.40973705232463864,-0.8057174336660172,-1.7640931353476645,0.33002072205208777
-0.7853470856150104,-0.8950845267445585,-0.33805262362561744,1.069652004708763,0.1935029214561943
-0.3699095530022947,1.4449805151106796,-2.1521543094832163,-0.22456215672224178,-0.27942204809370497
0.0178785105811616,0.8631831051060689,-0.8260440363190792,-2.461768291876771,-1.3273609830691209
-0.7476513640801731,-0.546115916852949,-0.8972486961062545,2.437299993237534,-1.4197188633788576
0.9214336183278466,0.4175548182404626,-0.8480004209161911,1.6019540809010393,0.06771952957095344
-1.046479065600181,1.1567158090386827,-2.3809672349725473,-1.1219804817963945,-0.06982326539240341
-0.4095678783285373,-0.6338089826191439,-1.6641832712975488,1.6766030669553271,-2.3894781666461573
1.03801987381876,-0.12318702285102326,-1.631548750077942,1.1132529939221383,0.976038993720347
0.7051858787641935,-0.08153431424700616,-0.49928295831258673,0.1780915318171854,0.0399780653020514
-0.585590309971313,-1.2819983635730374,-0.29066825853555855,2.0477361853390925,0.6010303279589683
0.6208223694089442,1.6338910592901812,-0.031652753962172556,-0.30381342597393957,1.1066249092630729
-0.05432252216118144,-0.8604695365580849,0.11828591498580521,1.0997614335593584,0.7694888215082826
1.6162381845852263,0.10772861217562474,0.16732226019521268,0.008457276832969457,-2.4675305886108316
0.22345194289243567,0.2558736165092989,-0.6524165632394512,-1.4220443968816854,0.8740037915204264
2.511875803373967,0.06520688328903299,-1.218049677185755,0.5890513000582621,0.6190766737602219
-0.5167152398028337,2.0637289844783115,0.36885084931046397,-4.178749993218615,0.2111691187070753
-0.7485941075109476,-0.5955004943183589,0.5366483162898666,-0.7628324916308898,-0.4517958268670591
1.8012252024276938,2.4318450896813775,0.6060265084696874,-3.75669633187484,0.5646266956786392
-0.11152464188622814,-0.4724740235981205,1.021168522538931,0.8501612466219601,-1.8007425108914275
1.0599000978752418,-0.07188570419349766,-0.7608290107478841,0.3165719300053942,-0.5031568257833958
-0.6473511166550834,-1.6320397246613507,0.7788955571350857,2.0825313419553315,0.4528789341460988
1.6627693783059845,-0.11692033212830397,-0.3165436186291414,0.13478696520585431,-0.3950073010666796
0.8220651606582635,0.5105216354291073,-0.24724429996045016,-1.0610422541787372,-0.0017993516084243825
0.7245543666367685,-0.3161138406528549,0.09869031273042506,1.1005852221003718,0.12368324795659001
-0.7546967769833919,-0.7439328336646823,-1.8369783584122046,1.1390701837065909,1.0609546740043008
0.7310371688477652,-1.1390206133704497,-0.5085354960024865,2.3360287698222715,-0.70760188262878
-0.3115566072773697,0.05301949976014298,-1.4093875419887036,-0.8887490375805752,-0.6553507212616702
-1.7793527993334015,-1.9560159247751416,0.09685336839837905,2.5838891032828903,-0.7856606256455108
-0.1267060033799374,-0.8924305881318559,-1.8518811365059091,0.9553802282035573,0.7864387589462356
-0.47308192612414485,-1.4948262902580534,0.6856270151443649,1.4241944299522917,1.7375101446282255
0.7165876683752693,1.352664028578363,0.3429507803039698,-2.594126721120199,0.6634805861028626
0.4126679203924533,-1.4059162553414153,0.13885383412675742,2.0002478392384098,0.31240180818651964
0.0008608124574642388,1.0943292742744597,-0.3339968881726647,-0.6530836044490165,0.5077396295779129
-0.39295614402404205,0.6635745229198637,1.6491390392286713,-1.6770042967768897,-0.17186869057369783
-0.1327863201523332,-1.0613663452868531,-1.0219754774739491,-1.031251892525953,-1.9079456079725818
-0.9395175213733244,1.4777327326997813,-0.055466148006620745,-1.4095696897137153,-0.2550820268772024
0.9234903944072408,-1.265649074620284,0.3677564472519979,2.2396692895215873,-1.6502337220889856
0.34055623938805935,0.45035156291788775,1.83941161949133,-2.001326006546388,-1.9414171712018158
1.1021821162230347,-0.4732455701051154,1.0635182342447604,1.6259516263645817,-0.16031988971693212
-1.1125527501574934,0.6314251545559681,0.8852428319502019,-1.2762291586670145,-1.7228444241113692
0.4437135668540095,0.1722240866627739,-2.117585540073443,1.3340009826316135,1.274742180976147
-0.6898594755421598,-0.1084401249924,1.0645394895375235,-0.3910565395916832,0.7930483334016759
-0.037723796454884315,-0.017375917847415823,-0.040351623210967726,-0.4494770618551611,-1.8704197790988737
2.2856598844861944,0.36603878647102295,1.7606438130807518,-0.25345303125302093,-1.2312699577375188
0.03668328566255528,-1.2411597773433218,-1.0807665186078066,2.682917163461439,0.3860295081249229
-0.29031843721265915,1.6632109436698659,0.6410228462437856,-3.1866603154023903,0.061723885693079635
0.7935477503364462,-1.0743779440230885,-0.41679312823212794,1.0740939264947662,-0.9719257986235761
0.07986228232274999,0.3379141314084358,1.0774390414316235,2.4691594087356803,-0.6314872189969309
1.1871402231668338,-0.210729083466812,0.19912430664388459,2.3885821459538663,-0.5042575445344006
0.9773475547531565,-0.5844636358390624,0.7109884008027844,2.222420526342408,-0.6581137038758924
-0.6329877249133512,-0.623782310009224,-0.9672729908758682,1.343446385870111,-1.469792854292283
-1.0798684372471392,-0.34291756712054267,1.1197403839959568,-0.778092904586141,1.892355494004755
1.1420991543222583,-0.388289633188925,0.8659379891453026,-0.08086941373622714,0.613387458317504
1.1560674831464317,0.3288068058207166,0.7065531221058223,-0.2714580174263911,1.1649858288196508
-0.23750591086561879,-0.10954130340883808,-0.7104500916047778,0.15839412812382628,0.3051321288414153
-0.22891313102978297,0.8038822147788177,0.35855246282979336,-2.367189188870702,-0.1647792335091327
1.0251808827815325,-1.2900749161518887,1.985477244287814,0.4030420213413559,0.19571447144660822
0.6298512523964804,0.07451459095454577,0.5547832763681249,-0.45771627124472036,0.912191659920795
0.9374326423806585,-1.2069247082372325,0.012127997277395585,1.9991354925333837,-2.5413469760397907
-0.07056162970510715,0.4006822406492756,1.6235282167333625,-2.0250044722986753,-1.4886101367258875
0.49562570478358753,-0.183264446807753,0.7164326996840382,-1.0764501112477565,-0.08979449860794884
0.3329027534618962,-1.2412081126841996,-0.006786455944413593,1.416267365582923,0.08040186118391894
-0.759447308274978,-0.974995590585834,0.16052795193097552,1.7686424502158693,-0.1255290241854146
0.10035477725657325,-0.6889655928646872,-1.2587817931847272,1.532289149668105,0.4623761421374643
0.46048300817081855,-0.6297282795568874,0.3046015314855042,2.888424405318133,0.8074315892586589
0.4613829555590895,-2.5140049869091525,-0.0752576960684085,3.525992556851345,-2.2035096363719284
0.07299102314580509,1.0906459465807552,-0.9202902884714909,-1.911423419536356,-0.9560933574298431
1.714788419373247,0.9537696219786804,0.7558251451546444,0.027308054848379504,-1.6631150274085378
-1.3439530589642978,-1.205622387613654,-1.831227188626276,3.8652166761071185,1.1117607703061014
0.251652040279457,1.2489662220862232,-0.3242765543552842,-4.650008484190666,-2.1146882136474603
