X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
-0.16618039298355036,0.0903231213075824,1.3529645160852246,-0.1468602649572251,-0.19168075122797557,-0.03861793551072466,5.4814825513731,-0.08787717895869097,-0.2231838660516533,0.10067495497746742,0.8434928469410986,-0.09515002068062582,0.057531718459836734,-2.0536014311633575,0.010814053945049066,-0.14763421420975426,0.7158681056264521,-0.07515371924720145,-4.897190562597911,0.5554811614436214
0.04823948555075066,-0.145485437168393,0.899209683613779,-0.046642959500028856,-0.2204249156240773,-0.24477761971281323,4.961408455255766,-0.11404330580136396,0.10698622144998171,-0.03165833706277116,0.6900184218108987,0.05855661700213101,-0.0707224982415942,-1.9220087130626116,-0.016812066578238128,0.1125581007548371,0.498061317403765,-0.06956202503212927,-4.201176791190018,0.6026883274977518
0.09315567310956104,-0.011076487508372913,1.0656459709667156,0.3655328458826895,-0.1759555986220513,-0.004693048624532042,5.667950082818517,0.06281574259038328,0.012129623970608527,-0.10155578000725257,0.8775472189866373,-0.04833482650866698,0.13615274779463263,-1.904696589851019,-0.016848134182062692,-0.1289647030101015,0.15884581859884733,-0.13067042253604422,-4.125530941756077,0.5461994370877584
-0.10794767389276837,-0.10384650785083077,0.9935667281995592,-0.15489737523652602,-0.21101454033856448,0.08476801077153735,5.131230923999031,0.031893061771081005,0.08032754491165073,-0.01940193763862179,0.7418454539165105,0.07090220681567712,0.028679175672927285,-1.8149050748438962,-0.12358891736388533,-0.21704748160969609,0.5122062293688593,-0.06913102253480925,-4.428187591687428,0.6721807400689109
-0.0038977569257228235,-0.09014756491048878,0.9957790549367606,0.14619368477200953,-0.23372413735285147,-0.016526525163587998,4.851730983916441,-0.07109075399191828,0.07384909252256568,-0.06751239474042302,0.5909707665361283,-0.07319063548971731,0.0589994101771966,-1.6420324713555208,-0.14234324467661438,-0.06954100342212649,0.3526695970504498,-0.12934460295423966,-3.469281479908419,0.8200995348121479
-0.009862542934226054,0.05960570264164625,1.095258554207906,-0.10593299554995225,0.07756796057204865,0.10729905152639743,5.310578474705839,0.013870927905560194,0.10192899989036908,0.15558652807103987,0.6340566281242168,0.08726827428217417,0.00521047106199019,-1.762761957466955,-0.14436618828161843,0.136163003708257,0.6087044342463321,-0.07704503470704348,-4.398599532283759,0.6705277076995618
-0.03413819148420682,0.011392649423856017,1.1402785985632988,-0.18918145474544992,0.13246198176856622,-0.1019804766003237,5.8963581125961815,-0.010207156538364612,-0.10979177615456899,-0.16170795082008593,0.8921281857290689,0.0696877741874887,0.004246850075118032,-1.9145241636040515,0.024778926192936243,0.05074916052866772,0.17202956955937787,-0.04069590852185668,-4.871945073150639,0.6413175070466042
0.0950252879752223,0.014044231479641005,1.2783918008199464,0.23887430956551498,-0.10606296093488128,-0.08724067734962958,5.211409688388261,-0.05789035655071818,0.11487354182505204,0.18074075039069193,0.6702822277288089,0.12278228077952433,-0.10494954362822294,-1.907640146364711,0.0035201272779012195,0.004692238281311656,0.9451286509557345,-0.06742667024379677,-3.8264909160738916,-0.022961827656291196
0.02035317956808515,-0.030972468779994166,1.2759534690166532,0.13557347452721277,-0.11004046107319171,0.024832675352604666,5.639269527389136,0.024617068849294106,0.11526969329515875,-0.034422165546219255,0.9350937634471054,0.06760837048555848,0.07858598960596165,-2.191762288814322,0.09791287723037545,-0.010216948902298796,0.4096437454063635,-0.10799499281689273,-4.418571564620768,0.43019292283109534
0.041276320514031364,-0.05323467857691502,1.1525771008873946,0.08653421264255126,0.0458429731077648,-0.04197034562647915,5.108057380149265,-0.07174419571938763,0.07984162339527343,0.0407513825765648,0.6606559081103909,-0.01766639867780833,-0.1719911699456049,-1.796377710543835,-0.01567947826196962,0.05093257607416375,0.5384593265340554,-0.0005761342012343233,-3.856750610071614,0.7696668431303306
0.16754148659180892,-0.042665179917590244,0.9775509487369154,-0.010508773709435565,0.18855326768883474,0.197790747223036,5.913041115084572,-0.012743754424161648,-0.04708331283225976,0.009397992747408495,0.6891936309233503,-0.12859003401869937,0.08370925935588537,-1.8785473668687154,-0.059844369633732124,-0.07453707238162752,0.4646742937544887,0.15368109330049215,-4.203668918829619,0.7400656786059769
0.07026263837218251,0.06484863360329556,0.9297571460452583,0.04089445399816652,0.12518035759040783,0.022737591057789365,5.774552602628282,0.051984510585604195,-0.05720369702593989,-0.03208854096464242,0.8004372509174353,0.09158041704476277,-0.07656471653637298,-1.6875392194942977,-0.05906100189563471,-0.045480453058667526,0.1989841958984614,0.12969949071557654,-4.348913194078019,0.4906549967287752
0.2714545350276774,-0.18926604442818226,0.9664544317058161,0.22846992094374224,0.20187496560076756,-0.1562429535273684,6.302918583371973,-0.062311506709150755,0.2415490575205282,0.019067442578174866,0.9025253850559135,-0.030191841417838025,-0.08279958536484827,-1.9034361510416618,0.017842754623723374,0.11250137475376248,0.3726907486957955,0.15197643719543283,-4.706155259039786,0.7779962425015762
-0.09357796753672173,0.1310909232220791,1.3886828481564244,-0.1898797856690794,0.04415063984154349,0.07262018602053924,5.277202261417517,0.03754239299661142,-0.22731210715816125,-0.11135459647135384,0.7514680565459315,0.0019680708585721796,0.15053106473038275,-2.1187854704530062,0.022330221483065654,-0.008120852215810402,0.18948075588712388,-0.06376800034331845,-4.509560236753664,0.6764962780155364
-0.08019170525993559,0.1178424826602674,1.489672438040045,-0.15262891434605957,0.061614297117177586,-0.17350125239753558,5.489463125067645,-0.11055952425106771,0.024836135788248226,-0.10234841091398082,0.8618638712849389,0.0004985452414339704,0.03739606345690643,-2.053174971239476,0.11503038210725179,0.06829362413423407,0.5106160720428385,-0.015537889971498749,-4.578168318226539,0.665925121638279
-0.11157992520605207,-0.003761928581125784,1.4850286632100103,-0.13530542807212928,-0.2065365774883574,-0.14289074710967298,6.430435379573281,-0.008243746409180304,-0.1174573614537581,-0.14886467746053156,1.2607042888945172,-0.014423206788631286,-0.06299769389458192,-2.3199255907063865,0.24993097534197772,0.09943389981292353,-0.10456830527845776,0.09070261215556719,-6.474105966741964,0.4700578864662851
-0.0012840062092132377,-0.12806772145839365,1.0676028213470163,-0.1428644054763625,-0.05236131920582367,-0.04208036157658,5.263761820999279,0.012215256680273383,0.12758127466215746,0.029873015612462424,0.6324685079865047,-0.0015689945174054212,0.07554756553901579,-2.0485396608892135,-0.01874903630083176,-0.022744206544006634,0.7213637790174903,0.03688859536055421,-4.165557398531662,0.5416249416566583
0.1799064980946475,-0.0719866710652631,0.9656503906085815,0.3829222817113632,0.023488878561950435,0.029774661294049112,6.144584045747014,-0.06709521169088008,0.05018078924396382,-0.12354813711337301,0.9879584401129504,0.013393370161329243,-0.007358431518330361,-2.0622601738377795,0.01579869050758834,0.23411332899955017,0.2275408766493161,0.040661233916055216,-4.644751515740203,0.7247597255255994
0.08424870539652073,-0.050924328129165745,1.2216188422480387,0.20017779225640117,0.022467293312876505,0.1800423895083007,5.938047395233412,0.042336695817075776,0.07832753907592281,0.08792841381772966,0.8527441042813337,-0.15747364656152615,0.12051924000202215,-2.0096028784474664,-0.03132484919243069,0.02204812808104928,0.5943063701197804,0.012058437592452093,-4.5779720339912835,0.5109040540585681
0.12414913747032762,-0.07212072884611903,0.9612207319620036,0.1870881225410908,0.006348449678656189,0.16072036603989634,5.232455656010639,0.014976588631386902,0.051883164162156103,-0.16297633760731878,0.6926567256162383,-0.0345931940288996,-0.1365642090214824,-1.9072179196151555,0.020274448510852625,0.02597768102739057,0.3922787275290487,-0.05777130707883269,-3.57167969841864,0.7453274200746988
-0.06299245805544414,-0.12352380418956813,1.3195440200890325,-0.25384387401850855,-0.1284538257654086,0.0015889467784002478,5.070853670476513,-0.02727395531192881,0.16457372570965864,0.10654002903436739,0.6249925813918285,0.1400986767089945,-0.07690845662184963,-1.9558861260066567,-0.016578373547668983,-0.12391319942732491,0.8458157279972245,0.07613716954672996,-4.263233397397678,0.010454182377832771
-0.05216362198960986,0.07791096059245323,1.1980448963334505,-0.259496419396656,0.13662705597284253,-0.04162029029474575,6.291361795244584,-0.045772040002083375,-0.060532903880440574,-0.00836954037660799,1.0969030570907974,0.15881323666491368,0.009974782451725481,-2.1738539106189503,0.16060862003300394,-0.116933628651397,0.352155421417066,-0.10141498386070194,-6.041780304869442,0.6162130287383497
-0.13172209117784478,0.15480733329658658,1.2930098264126737,-0.13498410593462964,-0.00870506119968462,-0.07691940184026977,6.012715263085145,0.1513252485097297,0.0076440721454379135,0.04362935995127669,0.9856279660614029,0.13478819132731173,-0.011882285125053306,-1.9552339072569447,-0.0063125955557070835,-0.08300543943963072,0.41496455210869676,-0.06086994930369513,-5.286066626659869,0.6443132213978697
0.02315186665247593,-0.025227379742406988,1.202961605161622,0.04440629255606646,-0.1350793845214611,0.061841969770228475,5.704040223590257,-0.10185735326899566,0.040547239032551405,0.11608853118236673,0.9421580951602515,-0.03874521596121763,-0.02608388587791223,-2.302555120850724,0.12808889705583992,0.026036396785975052,0.776908261668097,-0.015795278783982195,-5.1628297523788405,0.4154418322138314
0.023024169427611783,-0.004971261111551926,1.2770027393002414,0.04235137150491142,-0.07263914819303631,-0.09797369006942129,5.108350473168652,-0.10068951545049676,-0.10044632415885596,-0.019378366927729394,0.6816669114212689,0.04791476974025566,0.06781246803090994,-1.9179491438004068,-0.0377847917003673,-0.021925096403271137,0.41158468480245936,0.06076704495136698,-4.175997879529546,0.6722445204469475
0.030998013704271007,-0.04067567213927648,1.2457866050352917,-0.15022257291686225,0.04800244554627278,-0.15023988164731095,5.3794967671457,-0.03442403970926858,0.18645905061139934,0.21673961461756638,0.620408379679505,0.0348163937323584,0.03430159327570513,-1.9825730405814699,-0.11877011039557486,-0.008445730631800232,0.9379116454400258,0.19604043847082345,-4.391483103369809,0.04790995635479883
0.16736055443648568,-0.1549601145613569,0.799994389194955,0.20280639652534393,-0.15278037154229956,0.1733906183119606,5.167272975290359,0.1273067048404636,0.1054251891035763,-0.12681128509300624,0.6821926641570674,-0.054704871660433065,-0.022181885638084847,-1.6818861515443337,-0.09004789869413196,0.03347000848299759,0.06562310228548802,-0.03128956159164965,-3.688429326582649,0.5893897056081453
-0.12365292512999887,0.0914768226251582,1.2815512189922718,-0.10649420368583037,-0.17415600079493207,-0.1380357648707138,5.496085358616533,0.04150202552451242,-0.015496915201352069,-0.16063560480108766,0.9418781193643706,0.3122714301745882,-0.027037609193250618,-1.9783996378642188,-0.033950615828732426,-0.02044687470033333,-0.05640753236043704,-0.18243582147216372,-4.951464334193081,0.5303017522549954
0.033147909584336395,-0.052117090460726066,1.045516926312752,0.014152920843794235,0.08106117787806676,-0.04985133424982979,5.2639498067232084,-0.011888469589180004,-0.080265248305075,-0.08891781881614234,0.6290488741851605,0.010988859273984651,-0.08837541490454653,-1.8562725417634138,-0.01940461428067171,0.10024925059568676,0.2102453011380494,0.022093588301905,-3.7694033706681105,0.5443047695795986
-0.05725524356263482,-0.06204620839388269,1.3469428372082795,-0.10540067593391693,-0.04346451071759048,0.07412587812463159,4.959097023049499,-0.06595463061471957,0.14123898184669453,0.01847593179544967,0.5940260573371257,-0.14292858494686597,0.20946982354944504,-1.7669126447731742,-0.15378284802001724,0.11972148352337249,0.5076578069341843,0.05419499533799822,-4.045204409526787,0.5209276536950358
-0.19579998058858666,0.140938847083266,1.1911253278769347,-0.21811143199755378,0.09766808344761234,-0.10195464926197716,6.074856319242716,-0.07318856477553941,-0.058301107864329176,0.1304697198536219,1.0304917078942417,-0.03725169619736516,-0.20469198158707969,-1.7878002006142655,-0.016052373248550886,-0.02898153790076946,0.408219837883977,-0.11538062582303604,-6.01261904209579,0.6876890651221595
0.09969097502321149,0.00248854328398624,0.8902649815216994,0.22046258472000696,0.09755625738635224,0.0009888194094894408,5.380064419849531,-0.02957276591424479,0.01776179227262143,-0.032391976565967526,0.6896845941510191,0.08377375604448903,-0.1357903348614584,-1.7719271230387683,-0.06263916156786548,0.00039133621385044164,0.3642773893945114,-0.032358332445360384,-3.5951447998651553,0.5766329014856486
0.001965775506608911,-0.11093091340020757,1.2136613228879523,-0.003775987824443386,-0.049442696268406104,-0.0792612211616367,5.549720210350796,0.0029866944505139905,0.1238133845968133,0.1605678143554818,0.8093672033226256,0.09484001756771858,-0.14622322649389305,-1.889788648118854,0.04555944769225627,0.025564800363005444,0.9096081162929153,-0.2078479193311194,-4.578015275293937,0.11422945539290141
-0.1119605445195787,0.14499354107270016,1.372100090325368,-0.03419410352393283,-0.015177317689910683,-0.09867621144033056,5.806704589805704,0.07010568271835221,-0.15135231470945892,0.04254102147234214,0.947712583606596,0.012215930381300644,-0.08073785489294143,-2.0642585118792143,0.04690879038226967,-0.0005700443540168909,0.3548330753147999,-0.014087781888224349,-5.262605787195533,0.885723538137561
