0,1,2
-1.161264727697714,-1.8547690849375584,2.220760496616975
1.5593016692131645,2.161098644545094,-0.40230937930927
1.8325592768519123,0.8948321632289636,1.336593009466576
-1.138403124829361,-1.848738432039814,2.97083491036902
1.7937929774240287,-0.36238954596320894,-1.3041023178883977
2.1770297427248324,-1.2201386180032257,-1.909888036386059
-1.8278240322636472,-1.3768541537408476,1.2103295963717755
0.10778506640877183,-1.4026658485262153,-2.1382425209054357
2.269193489110206,-1.04091470653156,-2.938893693363293
-2.0257521322449987,-3.0118189258375354,1.9276159475108046
-1.9689186074595542,0.001591419171863645,-2.8803072130458216
1.3156803775110972,0.7008928111786956,-3.027225577463064
-1.4440707247110887,-1.9816659215533345,0.9371295926706944
0.1255899507838798,2.691299924620994,-0.8799418107735285
0.5627249922222195,-0.9032605536274536,1.051446945453831
-0.10691551029602275,-1.6301688571988937,0.2662572980387287
1.4478793107272843,1.8237669065463327,-1.4940554426711343
-0.6597863936171049,0.7727589066643442,0.41818703930054113
-0.537130149353432,-1.274418553967129,1.6722637287129682
1.552828575575081,1.4501433193610354,-2.66663287494875
-0.5794576596163103,-0.0122317479256418,2.008273960679596
-2.4212164338626305,-1.723380475308492,2.3869867056110765
1.1751737976065328,1.8342571168059574,-1.7759468512253227
2.8918880776405422,-2.1868694971808798,2.207223073834082
0.4214965036359929,-3.6661104388287153,-0.19186336128666537
2.8557012896805607,-1.1374575152588347,-1.9506839212762712
-0.6446569483693517,-1.8075416610217563,-2.885518360424788
-0.8049786232098941,-0.5695709566008498,-1.636855362195637
-0.7456892132488537,0.3468922426763901,-2.990051524026001
0.029220036529427063,0.1826569662551436,-2.1010027923086962
-1.7375139002052977,0.5279241145917337,-1.030187087448811
0.1702811282678922,2.5861464249747304,-2.2840019141429324
-0.6264899606853397,0.4946964393811888,0.4237291844847174
-0.6961067833937258,2.016534024205852,0.44694879651970065
1.2346241449778552,3.359295152168908,0.3855550336797452
-0.03803484617915315,1.2866275162458916,1.9569497497734456
0.6088616993291982,1.859673060294277,0.4320981766753893
1.4098445843098455,2.5341356774057213,1.4003829499971208
-0.7569245016150159,1.0824198458078556,1.2276897543603216
0.5185354939231034,0.7847035925961456,1.676309169306144
0.16578594416501147,0.15783498507059307,0.12483200795505606
1.2051817590151468,-1.0073401519139074,1.1801941886596932
0.24486891122624538,-1.1340681734412306,-1.3569823762810218
1.7339192675226602,-0.268888798818512,-2.1865637974662078
-1.8515894251039848,-1.0537703897896813,-0.5202255731192205
-2.433110908029583,0.2912301768087204,-0.6650622251040964
-0.1294699637773213,2.2719665560663524,-1.8905108669193549
-0.8844222991162993,0.3472828843992751,2.911645295516223
-1.1341374303489407,2.17324044032566,-0.5193743407730713
1.2415063663060528,3.3681218413276297,0.4041806655514432
-1.8755074781212637,-0.3785414964360264,3.8190745764805203
2.8778113604958544,2.3794174162996904,1.540726612329527
2.3571898834730813,1.4513887620981825,1.2880677145204955
0.31223973189106363,-0.17734200620224927,3.1479337215382075
0.6785803033382989,0.46638242193359614,-0.642272757165177
2.673263224358574,-1.993426552555229,-0.05314949052049461
-1.8220785145121636,-4.618162013121108,1.521598099174667
0.38950274801291607,-0.5633923092139356,-2.102640532563755
0.25695222583787614,-2.1630508268560202,-2.291153641394539
-2.5047916411918,-2.779067797360398,-0.1024977209300707
-1.5942032944564433,0.5439282562268118,-2.401970904589563
-0.6574130466509776,-0.7051517750576752,0.1841583313194637
-0.19736365705246994,-1.0459800381073823,0.7273908818835413
-0.5457669456847918,0.7798622825879541,0.41124345222768965
0.80386102080143,-0.5797013308426874,2.628618242279807
-1.5215074719794757,-0.6621864304056969,0.29253755068128473
2.3086163243807887,1.6917295115070783,-0.5410414405540058
0.13634436201367026,-1.7303278902488526,1.9754648569787887
0.4775158414235984,-0.7394900745148781,-0.5703892587355772
1.5201628767208026,0.03395115555113506,-1.997533598773465
-0.193793352046737,-2.979540627479293,0.07519867849659823
1.1523133774977454,-1.6432852819795354,-1.7583851858364896
-0.6874977508176652,-2.013903126075639,-2.385793373976864
-1.146384142509979,-1.9458608944668856,-1.7188894570675326
-1.8001858586717496,-0.9981397233116329,-2.5462524306953416
-1.3190409716790663,-0.9164778023490279,-0.9992891456340371
-0.4226413599260198,1.8804230477330646,-0.6446949384573484
-0.09853921871777549,0.4851004315610682,1.7291784379051818
1.2869471727751196,1.861213867687025,-1.3835603591030154
1.755531191877476,2.4978374189389836,0.8039724600927972
-0.27083903992972824,0.7143585016352194,1.7093297403252425
-1.2027198332045794,1.3651569588608676,-0.1448404707879284
0.6442983450683363,0.4088847813361669,0.1098337727546468
1.030827290837325,0.07436277717204737,1.1924011579622351
-1.3045564395834235,0.7136479872947816,0.4062644096737846
0.8209070536652454,2.1305908462911978,-1.2370407815150901
0.7289119044824361,-1.3443160791097566,2.8564435029966027
-0.7835537344917021,0.4276647541146126,1.2822742621817196
0.5246715917762305,2.8621204189884284,-1.3310900097218314
0.8602028633467782,-1.6705141348229955,4.02990482427248
0.8536970692117869,-0.867302511335141,0.13587189925685642
1.1668940714791471,-1.0245891440227457,1.6055509317526835
0.39916497026854453,0.21553657929422032,0.008165368720116195
1.1693821544552343,-2.2855335711461353,0.3160432076911318
1.3959319542933273,-2.1114793513613423,-0.46478950193085455
-0.07383818528352407,-0.10576884151932153,-1.9510134095881184
1.7827824768966725,-2.70758015667382,0.16626506253380485
0.8357927190066387,-4.671226883909404,-1.654325801750999
0.6148498531164538,-3.2342498049743127,-2.1742884159054396
-0.6164024210479966,-1.737761647942688,-3.791402396629
-0.08225763799473351,-3.292757115486693,-1.5629832000264259
-1.2585238769876934,-2.1287431427332044,-3.4708254610390883
-0.6380677482435699,-0.06220762573778238,-2.4432764755725893
-2.573292310238368,2.0093175279260045,-1.547667825254242
-2.1019172916887268,0.2550532467573503,0.8549769989354332
-0.36629241334689333,1.0809263426888145,-2.4536025382091564
-1.248512434981549,3.6074315369028414,0.5133749469387927
-0.6581879487926666,3.687583468615389,3.0298919119108825
0.7905324144034748,2.0098099489164722,-0.7100916003485083
1.8112579968513667,2.3832485407800323,1.0033464923327322
-2.209511270175851,0.007762621262275116,3.4330570531706806
1.583904476306031,2.555976851770792,-1.8235470683030535
1.4804644434649323,0.3602496347034867,0.13568609101059692
0.34520206119356245,-0.9984097411665666,1.6077719727134507
1.4048009306925022,0.13942968800263733,-1.8286550115862659
1.9567486420374938,0.3550616770781536,-0.355675239127464
-0.4861679515704934,-2.4591265800524638,1.73310218332565
-0.7589815096189136,-0.22621887618321807,-2.091067751871031
1.0408564110450687,-0.46287358088812447,-0.799576069965243
-0.4298847263428429,-1.8164656549102727,2.0907633437145026
0.08827517705531884,0.5592981333158953,-2.097519571714968
0.19296902646649006,-0.41906263912260333,-0.026207576258789445
-0.033720863094721,-1.3809361459217027,1.1050727634318824
0.284044987249835,2.621898933044169,-2.138551281929945
-1.129922321821981,-1.8262670151390532,0.9379149846173143
-0.46470606501658773,-2.6709396454549204,0.01760821140809754
-0.0076453187505867715,2.18128690126813,-2.527055355699603
-0.5110518765287633,-1.6171198846514143,2.0585505006052203
-1.6977462197244124,-1.9714497556399668,0.16839304708523428
0.4418437279833549,1.841439480294848,-1.835195897333431
-0.9727909894058713,-1.245018022156219,3.084750035380813
-0.7710226057059021,-2.036559802788761,1.3673934299798225
2.0866906655768664,0.02906306800209646,-2.298843770756208
0.016759509663745953,-1.4045869795246,2.0778835661041173
-1.7590693239678972,-1.8941071535511749,0.8481245415613508
2.220433051677036,0.8938491951864722,-3.041861356235823
1.3528473588452203,-3.4376118600549903,1.8321030843535244
0.7108392274192119,-2.925458344035428,-1.5886145396990403
1.7317645584071308,-0.8796941822763913,-2.6221747160093156
-1.878787136401353,-3.8854264620801544,-1.4754681447635103
-1.456632989610627,-1.7560809406340399,-3.0872945647351786
-0.3112921181870979,-0.05637234320285445,-3.607059962917963
-1.3006489505695644,-0.29089052473618193,1.0791659977460362
0.1140375176862678,0.6381932609689989,-0.4615636851990265
1.53504357353532,1.2561563895333356,-0.9876911798374046
0.36895928564336455,0.14604346776502497,1.4969987790523005
-1.17247892397126,-1.2109646029229229,0.9978847719938412
0.28127216021575024,2.277368286709329,-2.060522793827086
